respondent_idx,umap_dim1,umap_dim2,cluster,party,text
1286,-2.5635848,7.2889824,4,Unknown,Pracující střední vrstva 
1287,1.5356946,5.6630087,2,ODS,"Samostatní a zodpověďní lidé, rádi si užívají volného času, ale vědí že si musí na něj vydělat.
Nezávidí, snaží se na sobě pracovat, a berou každý den jako další příležitost."
1288,-0.27699155,2.6192186,1,STAN,"opět-nemyslím si, že by politika byla něco, na jehož základě bych lidi ve svém okolí hodnotila"
1289,2.1486528,3.5048099,0,Unknown,"také jsou to lidi, jako každý jiný"
1290,0.72381693,6.1920547,3,KDU-CSL,"Jsou uvazlivi, inteligentni, zasadovi, konzervativne zamereni"
1291,-0.6612437,8.212389,3,ANO,"Lidé střední třídy, bez dluhů a závazků."
1292,-1.3748126,8.059361,4,Unknown,"Progresivní liberální voliči. Spíš střední třída, vyšší vzdělání, zcestovalí a jazyků znalí, v životě nějakým způsobem úspěšní (ať už profesně nebo ve svých hobby). Lidé bez xenofobních předsudků všech barev.."
1293,2.4108412,4.860957,2,ANO,"Jsou to lidi s rozumem a s přehledem ,jak se skutečně žije."
1294,1.4539609,6.81515,3,ANO,"Nejvíce podobné názory sdílím s voliči SOCDEM, případně ANO (strana u které předpokládám, že má mnohem vyšší šanci na výhru ve volbách než SOCDEM). Jsou mi sympatické strany a lidi, kteří si myslí, že je potřeba, aby vláda podpořila ty, kteří sociální pomoc potřebují a zároveň si ji zaslouží (tedy lidé, kteří alespoň někdy pracovali/pracují a pouze nenatahují ruce po penězích). Zároveň je pro ně důležité starat se o vlastní občany a nepodporovat všechny ostatní kolem, ačkoli na to nejsou dostupné finance. Sympatické jsou mi také názory těch, kteří tvrdí, že je potřeba zajistit dostupnější bydlení pro vlastní občany."
1295,0.2271504,6.3907304,3,SPD,"Jsou ochotni naslouchat lidem s jinými názory, případně i přijímat kompromisy. Jsou zastánci názoru, že všechny strany chtějí, aby se lidé v této zemi měli dobře, stačilo by, jen se dohodnout, jakým způsobem toho dosáhnout."
1296,0.8232452,5.2702403,0,Unknown,"Jsem nespokojen s tím, jak se všude lže a všíchni se snaží druhé jen využít."
1297,0.4260613,4.8733206,0,KSCM,"v mém okolí je několik lidí podobně smýšlejících,ale nemají tak vyhraněné nézory za ktrerými si stojí .já se snažím být čestná a to je moje kredo celý život"
1298,-0.9238957,5.24165,4,TOP09,"Lidí, kteří nesnáší lživou politiku"
1299,-0.88499993,6.158305,4,ODS,"Bez dluhů, nehází své životní situace na vládu, zodpovědní"
1300,0.7461943,5.527737,0,ANO,"Jsou to prostí lidé,poctiví,kterým se nelíbí rozežranost čs.politiků,zadlužování státu na úkor občanů a z jejich peněz a pak ještě ty hloupé kecy."
1301,2.7659152,6.943122,2,ODS,jsou vesměs uznalí a mají přehled o ekonomice a nenechají se nalákat nesplnitelnými sliby
1302,0.9732116,4.088533,0,ANO,Politické otázky a názory s lidmi neřeším 
1303,1.1599984,5.4238534,0,Pirati,"Jsou to lidé, kteří se aktivně o politiku a problémy zajímají. Sami si vyhledávají informace, které si ověřují z více zdrojů, u každé informace si ověřují jejího nositele. Přemýšlí nad chováním politiků a jejich důvodech, tvoří si svůj kontinuální politický názor dlouhodobě, nepodléhají momentálním výstřelkům a populismu."
1304,-1.4371554,5.79085,4,SPD,"Lidumilové, není jim lhostejné, jak se tu všichni budeme mít."
1305,2.7825108,3.6275554,0,ANO,Máme o čem diskutovat a mají stejné smýšlení jako já 
1306,0.0011868947,8.361917,3,KSCM,Do hlavy jím člověk nevidí
1307,-0.063931786,4.316971,0,ANO,"Mají mé sympatie, zajímají se o současnou politiku."
1308,-0.0032227228,7.0788884,3,ODS,"Starší věk, vysokoškolské vzdělání, konzervativní přístup k životu, schopen si tvořit vlastní názor, odpůrce komunismu ve všech jeho podobách, obava z agresivního chování Ruska"
1309,2.0735128,6.8155203,2,STAN,"otevření, schonpni přijmout argumenty, realističtí"
1310,3.1983645,4.5131884,2,ANO,"Pokud budu popisovat politiku selským rozumem dnešní vládnoucí garnitury, tak jsou sebestřední snad do jednoho, ať si vzpomenu na jakoukoliv osobu (Fiala, Černochová)"
1311,2.5425653,3.7842913,0,ANO,"Jsou realističtější,  mají podobné zkušenosti a potřeby jako já "
1312,1.8539387,2.5146346,0,Pirati,"Pokud mají stejný nebo přibližný pohled jako já, tak s nimi nemám problém."
1313,0.5017309,6.356826,3,ANO,"Chtějí aby za politiky byli vidět výsledky, ne jen signály"
1314,1.941305,3.0227232,0,Unknown,"Každý máme svůj názor, zastáváme jiné nebo stejné příklady a zkušenosti"
1315,-1.4228963,8.055277,4,ANO,Pracující střední třída a odporem k vládě a Ukrajině 
1316,1.6554995,4.3009653,0,KDU-CSL,"Většinou jsou to lidé s dosti vysokými morálními hodnotami, vzděláním, s rozhledem, samostatným myšlením a rozhodovanim.Nesednou jen tak na lep líbivým řečem nebo naopak nepodloźenym tvrzením."
1317,-0.0569074,6.4616585,3,STAN,"Chápou, že Ukrajinci sem nepřišli aby náš ohrožovali, ale že přišli o své domovy. Že státní kasa není bezedná a že rozdávat z ní se obrátí proti našim dětem a vnoučatům."
1318,-0.42814088,6.3715134,4,ANO,Podporují ochranu životního prostředí 
1319,0.99818325,5.0625515,0,Unknown,"Overujú si fakty, vedia si dať dokopy dve a dve. Sú to ľudia rozmýšľajúci kriticky, ktorí neuveria každej blbosti."
1320,1.8088534,2.9586916,0,Unknown,"Jak jsem už psala, každý má svůj vlastní názor a já bych nikomu nic nevnucovala."
1321,2.7477589,5.5472527,2,SPD,"Skromni a rozumni,zkušení ,znalí normálního života "
1322,-2.5742555,7.2573056,4,ANO,Střední vrstva žijící v ČR 
1323,-0.6013481,5.7087975,4,Pirati,Mladší lidé s přehledem co se děje ve světě a jak by bylo nejlepší pomoct vsem
1324,1.7834947,5.2145376,2,Other,"většinou lidi, co si hledají fakta, ověřujou si informace a uvažují logicky"
1325,0.81693476,7.2350984,3,Unknown,"Obyčejní, velmi pracovití lidé, kteří se snaží a vadí jim prospěchářství a nespravedlnost."
1326,-2.6911538,5.206171,4,ANO,Jsem rada ze by jsme na to meli stejny nazor a pohled jinak co se tyce politiky tak to neresim prijde mi to ztrata casu 
1327,2.6234262,7.9887724,3,ANO,"Racionální myšlení, rozum "
1328,-0.122792386,3.2259157,1,TOP09,"Nemusí se nijak lišit, ale spíše je vnímám jako obyčejné lidi ve střední třídě společenského žebříčku"
1329,-0.7309663,7.1644325,4,ANO,"Důchodci. Lidé, co nemohou najít odpovídající zaměstnání.Ti, co smýšlejí jako já - spiše doleva.."
1330,0.5718062,6.066024,3,Pirati,"Vyšší vzdělání a kritické myšlení, dokáží si udělat vlastní názor. Nebojí se říct, že nemají na věc názor, protože o ní nemají dost informací. Informace musí být dostatečně podložené a ozdrojované. 
Rádi cestují-mají přehled, jak se žije v jiných zemích (v cizině se vždy nemají lépe, i když mají větší mzdy).
"
1331,-0.17097358,6.3284783,4,ODS,"Jsou si sympatyčtí, mladí, "
1332,3.0427175,4.6337824,2,SPD,"Lidi samostatní,se znalostí historie, spíše konzervativní, cticí rodinu,tradice,historii,samostatnost, nezávislost, lidi pracovití, poctiví,ferovi, samostatně myslící,logicky uvažující, se zdravým selským rozumem.Lidi, kteří ctí svobodu slova a nepodléhají propagandě "
1333,1.9943831,5.3938103,2,SPD,"Jsou to obyčejný lidé kteří nechtějí seskupeni určitých vlád, nechtějí podporovat migranty na úkor vlastních občanů, jsou to lidi co jsou hrdí na to že jsou češi, jsou to občanů kteří chtějí udržovat českou tradici našeho národa jako je koruna a další naše důležité symboli. Jsou to lidi kteří nechtějí podporovat jiné obyvatelé kteří nemají zájem o práci a jen se povalují a zneužívají stát a čerpání pomoc od státu i když jsou zdraví a mohou státu přispět."
1334,-2.5541272,7.229768,4,ANO,"Střední vrstva, lidé, kteří živí rodinu, mají závazky např hypotéky apod "
1335,1.6382061,5.9027796,2,ANO,"Mají otevřené názory s ochotou k jednání.Jsou schopni navrhovat a provádět takové změny,které vedou k prosperitě.Zaměřují se na podporu svých voličů a snaží se o zvýšení životní úrovně,narozdíl od koalice,která ústy svého guru Fialy propaguje nákup nutelly v Německu.Jak ubohé."
1336,-0.90672624,7.932585,4,ANO,"Střední a nižší třída, dále důchodci, kteří jsou nejvíce zasažení rozhodnutím vlády"
1337,1.7744781,4.4542665,0,Unknown,"Lidi s rozhledem, kteří nepodléhají dogmatickým manipulacím."
1338,3.2574074,7.0945854,2,Other,"Tito lidé tráví mnoho času s rodinou. Doma se baví i o záležitostech mimo jejich domácnost, včetně politiky a kultury. Odebírají časopis Respekt. Poslouchají Český rozhlas. V televizi dávají přednost tvorbě ČT. Rádi podnikají výlety, často i s přáteli. Pomáhají pořádat sousedská setkání typu Zažij město jinak atd."
1339,2.516807,4.2056766,0,ANO,"Národní zájmy, suverenita, bezpečnost, sociální spravedlnost, solidarita."
1340,3.826872,5.535237,2,Other,Sympatičtí zodpovědní lidé 
1341,1.6668926,3.7873397,0,Unknown,"Lidé, kteří berou věci tak jak jsou a nesnaží se je měnit. Lidé s nevelkou potřebou vyjádřit a prosadit si svůj názor (pokud to není v nutné situaci). Lidé žijící si svůj život bez ohledu na politické dění."
1342,0.844557,5.282113,0,KSCM,snaží se vyhodnotit celkovou situaci jak nejlépe pomáhá vlastním- obyčejným lidem.
1343,1.8810656,4.8475833,0,ODS,Lidé s přehledem o politice a zdravě uvažující
1344,0.22978473,5.1016483,0,Pirati,"Jsou to většinou lidé mně blízcí, s určitým vzděláním a náhledem do života. V dnešní době to jsou ale bohužel většinou právě ti lidé, kteří dostávají ,,vynadáno"" od starších generací, že o světě nic neví, jsou mladí a hloupí a nedokážou přece pochopit, jaký byl život předtím (např. za dob komunismu). Často si musí své postavení a respekt ve společnosti prosadit, a cesta k onomu prosazení není vždy jednoduchá. Přesto je jich ale v mém okolí čím dál tím víc, a já doufám, že jich bude jen přibývat a nebudou se bát se prosadit a ozvat. Stejně tak, jako tomu bylo vždy. "
1345,0.84131974,4.0139513,0,KSCM,Nemám s takovými lidmi problém ani se s nimi o těchto tématech bavit
1346,-3.3370852,6.981751,4,Unknown,bbbnvvv jojbvfr hiknbfrr. fuuhfdfhhbbvcf. hugffhjb frklo 
1347,1.938028,6.024711,2,Unknown,"Jsou to stejní lidé jako my,kteří stále čekají že se konečně začnou dít pozitivní věci ale nic se neděje….je to čím dal více frustrující pro všechny naše vrstevníky."
1348,1.7107625,5.3721156,2,KSCM,"jedná se o lidi znalými společenský vývoj, historii a mají společný názor jak na vnitřní vývoj, tak zejména evropský směr vývoje- jwdná se zejména tzv. o lidi dělnických zaměstnání a střední až malé podnikatele."
1349,1.2115577,8.688063,3,ANO,"Normální lidi, chápající souvislosti."
1350,-1.5796651,4.007516,1,Unknown,Kdokoliv komu je jedno kdo povladne 
1351,-0.04419347,4.61479,0,Other,"Hledám stranu, která je něco mezi. Jsme zbytečně sociální stát k některým skupinám. A naopak, kdo potřebuje reálně pomoc, tak ji nedostane. Proto si myslím, že bývalá ČSSD byla nejpřijatelnější."
1352,2.4218485,6.408654,2,ANO,chtějí pro společnost lepší životní podmínky
1353,0.3291984,7.864658,3,Unknown,Mysli na budoucnost jejich zivogu
1354,-0.78928214,7.0200987,4,Unknown,DOBŘE UŽ BYLO.JSEM ZE STARÉ ŠKOLYASENIOŘI BY SE MNOU SOUHLASILI
1355,2.751224,8.214555,3,ANO,"Používají tzv. selský rozum a nemluví o teorii a signálech, ale pracují pro své spoluobčany."
1356,0.79675955,6.7242146,3,ANO,"Lidé, kterým není lhostejný osud druhých, bojují pro ně a za ně. Zároveň bojují za svou vlast."
1357,1.7653433,4.6011057,0,Unknown,Názory pirátu nemáme rádi 
1358,-0.6916476,7.3500323,4,ANO,"Jsou to z mého okolí lékaři, učitelé, živnostníci, dělníci, důchodci, ženy na mateřské dovolené"
1359,2.885,7.155045,2,ANO,"Tito lidé vnímají situaci u nás realisticky a vidí, co se děje. Argumenty členů vlády, koaličních stran ve všech oblastech jsou směšné, amatérské, neakceptovatelné, hloupé. V podstatě výsměch lidem. Upadající vláda dělá zoufalé činy. Všichni očekáváme změnu vládní koalice dle vox populi ČR."
1360,2.1759984,5.2927365,2,KDU-CSL,"Jsou to lidi, kteří opravdu přemýšlejí "
1361,-0.5020503,5.8495097,4,ANO,To je na dlouho všichni nadávají  na vládu na politiky jsou nešťastní protože mají problémy je to psaní na hodiny a na to není čas.
1362,-2.5323887,5.1930737,4,ANO,Soukmenovci se systemem. Chteji zmenu a iz maji tohpto hnusu dost.
1363,-1.0715622,4.220725,1,Unknown,"Tyto lidi se příliš nezajímají o politiku. Neúčastní se voleb, neboť jsou toho názoru, že ať zvolí kohokoliv nic se nezmění."
1364,-0.08669133,3.7745273,1,Unknown,"samostatně uvažující nepodléhají reklamě,ověří si to co jim kdo vykládá,nesoudí jen podle toho co je pro ně výhodné,žadají dodržovaní slibů"
1365,0.58582777,7.3059716,3,STAN,"Lidè, které život tolik “nefackuje”, žijí v relativním blahobytu a celkem šťastně, takže nemusí druhým závidět. O svůj blahobyt se sami zasloužili vlastní prací a úsilím."
1366,-3.4157448,7.0495048,4,ANO,nknkgh tghthd jtzhsd rtwr tr
1367,0.9578533,5.3293,0,STAN,"Lidé ověřující si informace na více zdrojích, automaticky nevěří tomu, co je jim naservírováno, nefungují na ně jednoduchá a úderná politická hesla evokující strach, zajímají se rovněž o zahraniční politiku, o budoucnost, nehledí jen na sebe"
1368,-1.1712427,5.692538,4,KSCM,"Volič, kterému není jedno co se ve státě děje "
1369,-1.5267518,3.2430096,1,STAN,"Nevím, nedokážu říct a vyjadřovat se k tomu "
1370,1.0248886,5.515504,0,Unknown,"Konečně dodělat důchodové reformu..
Přestat srat peníze na Ukrajinu "
1371,-2.4584227,4.420312,1,STAN,inteligentní lide kteří alespon trochu rozumí politice
1372,-0.1304905,5.549799,4,ANO,"Lidi co očekávají změnu, nespokojeni s nynější vládou. Realisti "
1373,-0.12009679,3.5629425,1,Unknown,Obyčejní lidé . Normálně logicky smýšlející se selským rozumem. Lidi se přeci nedaji hodnotit podle toho jakou stranu voli. Muze volit koho chce a muze to byt člověk fajn a nebo blb.
1374,-0.9388061,5.8909206,4,Unknown,"Co v našem státě komunisti pos..., nejde odpustit a nemají co dělat ve vládě."
1375,0.44268098,3.487809,0,STAN,"Progresivní smýšlení bez šíření nenávisti, dezinformací a lží"
1376,0.23458743,2.6006958,0,ODS,dokazal bych s nimi probírat problematiku 
1377,2.1911767,7.416657,3,STAN,"Dospívající, vzdělání, rozumí politice a snaží si ji vysvětlovat ostatním. Nemají rádi konzervativní lidi a názory. Stojí si za svými právy."
1378,0.11225785,7.6115246,3,Pirati,"naslouchající, snažící se porozumět druhé straně, pochopit její postoje, nalézající co nejširší shody, hledající průnik vyhovující všem"
1379,2.7352848,3.636601,0,STAN,"také blízcí lidé, mají stejné názory jako já (teď se máme lépe, protože je demokracie), muzeme mít vlastní názor a nebát se ho říci nahlas"
